brilliant,傑出的,j
versus,相對,i
manufacturing,製造業,n
risk,風險,v
Christian,基督教,n
complex,複雜的,n
absolute,絕對,j
chef,廚師,n
discrimination,歧視,n
offensive,進攻,j
German,德文,n
suit,套裝,v
boom,繁榮,n
register,登記,v
appoint,委,v
heritage,遺產,n
God,上帝,n
terrorist,恐怖分子,j
dominant,主導的,j
successfully,成功地,r
shit,拉屎,n
lemon,檸檬,n
hungry,飢餓的,j
sense,感覺,v
dry,乾燥,v
wander,漫步,v
submit,提交,v
economics,經濟學,n
naked,裸,j
anticipate,預料,v
nut,堅果,n
legacy,遺產,n
extension,擴大,n
shrug,聳肩,v
fly,飛,n
battery,電池,n
arrival,到達,n
legitimate,合法的,j
orientation,方向,n
inflation,通貨膨脹,n
cope,應付,v
flame,火焰,n
cluster,簇,n
host,主持人,v
wound,傷口,n
dependent,依賴的,j
shower,淋浴,n
institutional,制度性的,j
depict,描繪,v
operating,操作,n
flesh,肉,n
garage,車庫,n
operator,操作員,n
instructor,講師,n
collapse,坍塌,v
borrow,借,v
furthermore,另外,r
comedy,喜劇,n
mortgage,抵押,n
sanction,制裁,n
civilian,平民,j
twelve,十二,m
weekly,每週,j
habitat,棲息地,n
grain,糧食,n
brush,刷子,v
consciousness,意識,n
devote,奉獻,v
crack,裂縫,v
measurement,測量,n
province,省,n
ease,舒適,v
seize,搶佔,v
ethics,倫理,n
nomination,提名,n
permission,允許,n
wise,明智的,j
actress,演員,n
summit,首腦,n
acid,酸,n
odds,賠率,n
gifted,天才,j
frustration,挫折,n
medium,中等的,n
function,功能,v
physically,身體上的,r
grant,授予,n
distinguish,區分,v
shore,支撐,n
repeatedly,反覆,r
lung,肺,n
firm,公司,j
running,跑步,j
correct,正確的,v
distinct,清楚的,j
artistic,藝術的,j
discourse,話語,n
basket,籃子,n
ah,啊,u
fighting,鬥爭,n
impressive,感人的,j
competitor,競爭者,n
ugly,醜陋的,j
worried,擔心,j
portray,寫真,v
powder,粉末,n
ghost,鬼,n
persuade,說服,v
moderate,緩和,j
subsequent,隨後的,j
continued,持續,j
cookie,餅乾,n
carrier,載體,n
cooking,烹飪,n
frequent,經常的,j
ban,禁止,v
swing,搖擺,n
orange,橘子,n
awful,可怕,j
admire,欽佩,v
pet,寵物,n
miracle,奇蹟,n
exceed,超過,v
rhythm,韻律,n
widespread,廣泛,j
killing,殺戮,n
lovely,迷人的,j
sin,罪,n
charity,慈善事業,n
script,腳本,n
tactic,戰術,n
identification,鑑別,n
transformation,轉型,n
everyday,每天,j
headline,標題,n
crash,碰撞,v
venture,創業,n
invasion,入侵,n
military,軍隊,n
nonetheless,儘管如此,r
adequate,足夠的,j
piano,鋼琴,n
grocery,雜貨店,n
intensity,強度,n
exhibit,展覽,v
high,高的,r
blanket,毯子,n
margin,利潤,n
principal,主要的,j
quarterback,四分衛,n
mouse,老鼠,n
rope,繩索,n
concrete,具體的,j
prescription,處方,n
African-American,非裔美國人,j
chase,追趕,v
document,文件,v
brick,磚,n
recruit,招募,v
patch,修補,n
consensus,共識,n
horror,恐怖,n
recording,記錄,n
changing,改變,j
painter,畫家,n
colonial,殖民,j
pie,派,n
sake,清酒,n
gaze,目光,n
courage,勇氣,n
pregnancy,懷孕,n
swear,發誓,v
defeat,擊敗,v
clue,線索,n
reinforce,加強,v
win,贏,n
confusion,錯亂,n
slice,片,n
occupation,職業,n
dear,親愛的,j
coal,煤炭,n
sacred,神聖,j
criminal,刑事,n
formula,公式,n
cognitive,認知的,j
collective,集體,j
exact,精確的,j
uncle,叔叔,n
square,方塊,n
captain,隊長,n
sigh,嘆,v
attribute,屬性,v
dare,敢,v
okay,好的,j
homeless,無家可歸的,j
cool,涼爽的,v
gallery,畫廊,n
soccer,足球,n
defendant,被告,n
tunnel,隧道,n
fitness,健康,n
lap,圈,n
grave,嚴重,n
toe,腳趾,n
container,容器,n
virtue,美德,n
abroad,國外,r
architect,建築師,n
dramatically,戲劇性地,r
makeup,化妝品,n
inquiry,詢問,n
rose,玫瑰,n
surprisingly,出奇,r
highlight,強調,v
decrease,減少,v
indication,指示,n
rail,軌,n
anniversary,週年紀念日,n
couch,長椅,n
alliance,聯盟,n
hypothesis,假設,n
boyfriend,男友,n
compose,撰寫,v
peer,同行,v
mess,混亂,n
rank,秩,v
legend,傳奇,n
regulate,調節,v
adolescent,青少年,n
shine,閃耀,v
norm,規範,n
upset,沮喪的,v
remark,評論,n
resign,辭職,v
reward,報酬,n
gentle,溫和的,j
related,有關的,j
organ,器官,n
lightly,輕輕,r
concerning,有關,i
invent,發明,v
laughter,笑聲,n
fit,合身,j
northwest,西北,n
counseling,輔導,n
tight,緊的,r
receiver,接收者,n
ritual,儀式,n
insect,昆蟲,n
interrupt,打斷,v
salmon,鮭魚,n
favor,青睞,n
trading,貿易,n
concern,憂慮,v
magic,魔法,j
superior,優越的,j
combat,戰鬥,n
stem,幹,n
surgeon,外科醫生,n
acceptable,可以接受,j
physics,物理,n
rape,強姦,n
counsel,法律顧問,n
brush,刷子,n
jeans,牛仔褲,n
hunt,打獵,v
continuous,連續的,j
log,紀錄,n
echo,迴音,v
pill,丸,n
excited,興奮的,j
sculpture,雕塑,n
compound,化合物,n
integrate,整合,v
flour,麵粉,n
bitter,苦的,j
bare,裸,j
slope,坡,n
rent,租,v
presidency,總統職位,n
serving,服務,n
subtle,微妙的,j
greatly,大大地,r
bishop,主教,n
drinking,喝,n
delay,延遲,v
cry,哭,n
acceptance,驗收,n
collapse,坍塌,n
shop,店鋪,v
pump,泵浦,n
candy,糖果,n
evil,邪惡的,n
final,最終的,n
finance,金融,v
pleased,高興,j
medal,勳章,n
beg,求,v
sponsor,贊助,v
ethical,道德的,j
secondary,中學,j
slam,滿貫,v
export,出口,n
experimental,實驗性的,j
melt,融化,v
midnight,午夜,n
net,網,j
curve,曲線,n
integrity,正直,n
entitle,賦予,v
evident,明顯,j
logic,邏輯,n
essence,本質,n
park,公園,v
exclude,排除,v
harsh,殘酷的,j
closet,衣櫥,n
suburban,郊區的,j
greet,迎接,v
favor,青睞,i
interior,內部的,n
corridor,走廊,n
murder,謀殺,v
retail,零售,j
pitcher,投手,n
march,行進,v
snake,蛇,n
pitch,瀝青,v
excuse,原諒,v
cross,叉,n
weakness,弱點,n
pig,豬,n
cold,寒冷的,n
classical,古典,j
estimated,估計的,j
T-shirt,T恤,n
online,在線的,r
unemployment,失業,n
civilization,文明,n
fold,折疊,v
patient,病人,j
pop,流行音樂,n
daily,日常的,r
reverse,反向,v
missing,遺失的,j
correlation,相關性,n
humanity,人類,n
flash,閃光,v
developer,開發商,n
reliable,可靠的,j
excitement,激動,n
beef,牛肉,n
Islam,伊斯蘭教,n
Roman,羅馬,j
stretch,拉緊,n
architecture,建築學,n
occasional,偶然,j
administrative,行政,j
elbow,彎頭,n
deadly,致命,j
Muslim,穆斯林,n
Hispanic,西班牙裔,j
allegation,指控,n
tip,提示,v
confuse,迷惑,v
airplane,飛機,n
monthly,每月,j
duck,鴨子,n
dose,劑量,n
Korean,韓國人,j
plead,懇求,v
initiate,發起,v
lecture,演講,n
van,貨車,n
sixth,第六,m
bay,灣,n
mainstream,主流,j
suburb,市郊,n
sandwich,三明治,n
unlike,不像,j
trunk,樹幹,n
rumor,謠言,n
implementation,執行,n
swallow,吞,v
motivate,激勵,v
render,使成為,v
longtime,很久,j
trap,陷阱,v
restrict,限制,v
cloth,布,n
seemingly,似乎,r
legislative,立法,j
effectiveness,效力,n
enforce,執行,v
lens,鏡片,n
reach,抵達,n
inspector,檢驗員,n
lend,借,v
plain,清楚的,j
fraud,詐欺罪,n
companion,伴侶,n
contend,抗衡,v
nail,指甲,n
array,大批,n
strict,嚴格的,j
assemble,集合,v
frankly,坦白地說,r
rat,鼠,n
burst,爆裂,v
hallway,門廳,n
cave,洞穴,n
inevitable,不可避免的,j
southwest,西南,n
monster,怪物,n
speed,速度,v
protest,反對,v
unexpected,出乎意料,j
obstacle,障礙,n
facilitate,促進,v
encounter,遇到,n
rip,撕裂,v
herb,草本植物,n
overwhelming,壓倒,j
integration,一體化,n
crystal,水晶,n
recession,經濟衰退,n
wish,希望,n
top,頂部,v
written,書面,j
motive,動機,n
label,標籤,v
flood,洪水,n
pen,筆,n
ownership,所有權,n
nightmare,惡夢,n
notice,注意,n
inspection,檢查,n
supervisor,導師,n
consult,諮詢,v
arena,競技場,n
laugh,笑,n
diagnosis,診斷,n
possession,擁有,n
forgive,原諒,v
warm,溫暖的,v
consistently,始終如一地,r
basement,地下室,n
project,專案,v
drift,漂移,v
drain,流走,v
last,最後的,r
prosecution,檢控,n
maximum,最大限度,j
announcement,公告,n
warrior,戰士,n
prediction,預言,n
bacteria,細菌,n
questionnaire,問卷調查,n
mud,土,n
infrastructure,基礎設施,n
hurry,匆忙,v
privilege,特權,n
temple,寺廟,n
medium,中等的,j
outdoor,戶外的,j
suck,吸,v
and/or,和/或,c
broadcast,pod送,n
re,關於,i
leap,飛躍,v
random,隨機的,j
past,過去的,r
wrist,手腕,n
curtain,窗簾,n
monitor,監視器,n
pond,池塘,n
domain,領域,n
guilt,有罪,n
cattle,牛,n
subject,主題,i
walking,行人徒步區,n
playoff,挑撥,n
minimum,最低限度,j
fiscal,財,j
skirt,裙子,n
dump,傾倒,v
hence,因此,r
database,資料庫,n
uncomfortable,不舒服,j
aim,目的,n
execute,執行,v
limb,肢體,n
ideology,思想,n
average,平均的,v
welcome,歡迎,j
tune,調,v
continuing,繼續,j
harm,傷害,n
railroad,鐵路,n
endure,忍受,v
radiation,輻射,n
horn,喇叭,n
chronic,慢性的,j
peaceful,和平,j
innovation,創新,n
strain,拉緊,n
guitar,吉他,n
replacement,替代品,n
behave,表現,v
administer,管理,v
simultaneously,同時地,r
dancer,舞者,n
amendment,修正案,n
guard,警衛,v
pad,軟墊,n
transmission,傳染,n
await,等待,v
retired,退休了,j
trigger,扳機,v
spill,灑,v
grateful,感激的,j
grace,優雅,n
virtual,虛擬的,j
response,回覆,i
colony,殖民地,n
adoption,採用,n
slide,滑動,n
indigenous,原住民,j
closed,關閉,j
convict,定罪,v
civilian,平民,n
towel,毛巾,n
modify,調整,v
particle,粒子,n
award,獎,v
glance,一眼,n
prize,獎,n
landing,降落,n
conduct,執行,n
blue,藍色的,n
boost,促進,v
bat,蝙蝠,n
alarm,警報,n
festival,節慶,n
grip,緊握,n
weird,詭異的,j
undermine,破壞,v
freshman,新生,n
sweat,汗,n
outer,外,j
European,歐洲的,n
drunk,醉,j
survey,民調,v
research,研究,v
separation,分離,n
traditionally,傳統上,r
stuff,東西,v
govern,治理,v
southeast,東南,n
intelligent,聰明的,j
wherever,無論在哪裡,r
ballot,選票,n
rhetoric,修辭,n
convinced,確信,j
driving,駕駛,j
vitamin,維他命,n
enthusiasm,熱情,n
accommodate,容納,v
praise,稱讚,v
injure,損傷,v
wilderness,荒野,n
nearby,附近,r
endless,無盡的,j
mandate,授權,n
pause,暫停,n
excuse,原諒,n
respectively,分別,r
uncertainty,不確定,n
chaos,混亂,n
short,短的,r
mechanical,機械的,j
canvas,帆布,n
forty,四十,m
matter,事,d
lobby,大堂,n
profound,深刻的,j
format,格式,n
trait,特徵,n
currency,貨幣,n
turkey,火雞,n
reserve,預訂,n
beam,光束,n
abuse,虐待,v
astronomer,天文學家,n
corruption,腐敗,n
contractor,承包商,n
apologize,道歉,v
doctrine,教義,n
genuine,真的,j
thumb,大拇指,n
unity,統一,n
compromise,妥協,n
horrible,可怕,j
behavioral,行為的,j
exclusive,獨家的,j
scatter,分散,v
commonly,通常,r
convey,傳達,v
rush,匆忙,n
twist,捻,v
complexity,複雜,n
fork,叉,n
disk,磁碟,n
relieve,緩解,v
suspicion,懷疑,n
lock,鎖,n
finish,結束,n
residence,住宅,n
shame,恥辱,n
meaningful,有意義的,j
sidewalk,人行道,n
Olympics,奧運,n
technological,技術性的,j
signature,簽名,n
pleasant,令人愉快的,j
wow,哇,u
suspend,暫停,v
rebel,反叛,n
frozen,冷凍的,j
desire,慾望,v
spouse,配偶,n
fluid,液體,n
pension,退休金,n
resume,恢復,v
theoretical,理論的,j
sodium,鈉,n
blow,吹,n
promotion,晉升,n
delicate,精美的,j
forehead,前額,n
rebuild,重建,v
bounce,彈跳,v
electrical,電力,j
hook,鉤,n
detective,偵探,n
traveler,遊客,n
click,點選,v
compensation,賠償,n
signal,訊號,v
exit,出口,n
attraction,景點,n
dedicate,奉獻,v
altogether,共,r
pickup,撿起,n
carve,雕刻,v
needle,針,n
belly,腹部,n
ship,船,v
scare,嚇,v
portfolio,資料夾,n
shuttle,穿梭,n
invisible,無形的,j
timing,定時,n
engagement,訂婚,n
ankle,踝,n
transaction,交易,n
rescue,救援,v
counterpart,對方,n
historically,歷史地,r
firmly,牢牢,r
mild,輕微,j
rider,騎士,n
doll,玩具娃娃,n
noon,中午,n
exhibit,展覽,n
amid,之中,i
identical,完全相同的,j
precise,精確的,j
anxious,焦慮的,j
structural,結構性的,j
residential,住宅,j
loud,大聲,r
diagnose,診斷,v
carbohydrate,醣類,n
liberty,自由,n
poster,海報,n
theology,神學,n
nonprofit,非營利組織,j
crawl,爬行,v
oxygen,氧,n
handsome,英俊的,j
magic,魔法,n
sum,和,n
provided,假如,c
businessman,商人,n
promising,有前途的,j
conscious,有意識的,j
determination,決心,n
donor,捐款者,n
hers,她的,p
pastor,牧師,n
jazz,爵士樂,n
opera,歌劇,n
Japanese,日本人,n
bite,咬,n
frame,框架,v
evil,邪惡的,j
acquisition,獲得,n
pit,坑,n
hug,擁抱,v
wildlife,野生動物,n
punish,懲罰,v
giant,巨大的,n
primary,基本的,n
equity,公平,n
wrong,錯誤的,r
doorway,門口,n
departure,離開,n
elevator,電梯,n
teenage,十幾歲的,j
guidance,指導,n
happiness,幸福,n
statue,雕像,n
pursuit,追求,n
repair,維修,n
decent,體面的,j
gym,健身房,n
oral,口服,j
clerk,職員,n
Israeli,以色列,n
envelope,信封,n
reporting,報告,n
destination,目的地,n
fist,拳頭,n
endorse,贊同,v
exploration,勘探,n
generous,慷慨的,j
bath,洗澡,n
rescue,救援,n
thereby,從而,r
overall,全面的,r
indicator,指標,n
sunlight,陽光,n
feedback,回饋,n
spectrum,光譜,n
purple,紫色的,j
laser,雷射,n
bold,大膽的,j
reluctant,不情願的,j
starting,開始,n
expertise,專業知識,n
practically,幾乎,r
program,程式,v
picture,圖片,v
tune,調,n
eating,吃,n
age,年齡,v
volunteer,志工,v
hint,暗示,n
sharply,急劇地,r
parade,遊行,n
advocate,提倡,v
realm,領域,n
ban,禁止,n
strip,條,v
cancel,取消,v
blend,混合,v
therapist,治療師,n
slice,片,v
peel,果皮,v
pizza,披薩,n
recipient,接受者,n
hesitate,猶豫,v
flip,翻動,v
accounting,會計,n
debate,辯論,v
bias,偏見,n
huh,呵呵,u
metaphor,隱喻,n
candle,蠟燭,n
handle,處理,n
worry,擔心,n
judicial,司法,j
entity,實體,n
suffering,痛苦,n
full-time,全日制,j
feel,感覺,n
lamp,燈,n
garbage,垃圾,n
servant,僕人,n
addition,添加,n
regulatory,監管,j
diplomatic,外交,j
elegant,優雅的,j
inside,裡面,n
reception,接待,n
vanish,消失,v
automatically,自動地,r
chin,下巴,n
trail,蹤跡,v
necessity,必要性,n
confess,承認,v
racism,種族主義,n
starter,起動機,n
interior,內部的,j
banking,銀行業,n
casual,隨意的,j
gravity,重力,n
enroll,註冊,v
diminish,減少,v
prevention,預防,n
Arab,阿拉伯,n
value,價值,v
minimize,最小化,v
chop,劈,v
performer,演員,n
intent,意圖,n
isolate,隔離,v
pump,泵浦,v
inventory,存貨,n
productive,富有成效的,j
assembly,集會,n
civic,公民的,j
silk,絲綢,n
magnitude,規模,n
steep,陡,j
hostage,人質,n
collector,集電極,n
popularity,人氣,n
kiss,吻,n
alien,外星人,n
dynamic,動態的,j
scary,可怕的,j
equation,方程式,n
angel,天使,n
switch,轉變,n
offering,奉獻,n
rage,憤怒,n
photography,攝影,n
repair,維修,v
toilet,洗手間,n
disappointed,失望的,j
precious,寶貴的,j
prohibit,禁止,v
representative,代表,j
content,內容,j
realistic,實際的,j
Russian,俄文,n
hidden,隱,j
command,命令,v
tender,標,j
wake,喚醒,n
gathering,採集,n
outstanding,傑出的,j
stumble,絆倒,v
lonely,孤獨,j
automobile,汽車,n
artificial,人造的,j
dawn,黎明,n
abstract,抽象的,j
descend,下降,v
silly,愚蠢的,j
hook,鉤,v
tide,潮,n
shared,共享,j
hopefully,希望,r
readily,容易,r
cooperate,合作,v
revolutionary,革命性的,j
romance,浪漫,n
hardware,硬體,n
pillow,枕頭,n
kit,成套工具,n
cook,廚師,n
spread,傳播,n
continent,大陸,n
seal,海豹,v
circuit,電路,n
sink,下沉,n
ruling,裁決,n
shortage,短缺,n
annually,每年,r
lately,最近,r
trap,陷阱,n
scan,掃描,v
fool,傻子,n
deadline,最後期限,n
rear,後部,j
processing,加工,n
ranch,牧場,n
coastal,海岸,j
undertake,承擔,v
softly,輕輕,r
reserve,預訂,v
burning,燃燒,j
verbal,口頭,j
tribal,部落的,j
ridiculous,荒謬的,j
automatic,自動的,j
diamond,鑽石,n
credibility,可信度,n
import,進口,n
sexually,性方面的,r
spring,春天,v
way,方式,r
divine,神聖的,j
sentiment,情緒,n
cart,大車,n
oversee,監督,v
stem,幹,v
elder,長老,n
pro,親,n
inspiration,靈感,n
Dutch,荷蘭語,j
quantity,數量,n
trailer,拖車,n
mate,伴侶,n
o'clock,點鐘,r
Greek,希臘文,j
genius,天才,n
monument,紀念碑,n
bid,出價,n
quest,尋求,n
sacrifice,犧牲,n
invitation,邀請函,n
accuracy,準確性,n
juror,陪審員,n
officially,正式,r
broker,經紀人,n
treasure,寶藏,n
loyalty,忠誠,n
credit,信用,v
shock,震驚,v
talented,有才華的,j
gasoline,汽油,n
stiff,僵硬的,j
output,輸出,n
nominee,被提名人,n
extended,擴充,j
please,請,v
diabetes,糖尿病,n
slap,拍擊,v
toxic,有毒的,j
alleged,據稱,j
jaw,顎,n
grief,悲傷,n
mysterious,神秘,j
rocket,火箭,n
donate,捐,v
inmate,犯人,n
tackle,處理,v
dynamics,動力學,n
bow,弓,n
ours,我們的,p
senior,進階的,n
dignity,尊嚴,n
carpet,地毯,n
parental,父母的,j
bubble,氣泡,n
heat,熱,v
buddy,夥伴,n
barn,穀倉,n
sword,劍,n
flash,閃光,n
seventh,第七,m
glory,榮耀,n
tightly,緊緊,r
protective,保護的,j
tuck,塔克,v
drum,鼓,n
faint,頭暈的,j
post,郵政,v
queen,女王,n
dilemma,困境,n
input,輸入,n
specialize,專精,v
northeast,東北,n
shallow,淺的,j
liability,責任,n
sail,帆,v
merchant,商人,n
stadium,體育場,n
improved,改進的,j
bloody,血腥,j
defeat,擊敗,n
associated,聯繫,j
withdrawal,提款,n
refrigerator,冰箱,n
nest,巢,n
near,靠近,j
thoroughly,徹底地,r
lane,車道,n
ancestor,祖先,n
condemn,譴責,v
steam,蒸氣,n
accent,口音,n
escape,逃脫,n
optimistic,樂觀的,j
unite,團結,v
cage,籠,n
equip,裝備,v
shrimp,蝦,n
homeland,家園,n
exchange,交換,v
rack,架子,n
costume,戲服,n
wolf,狼,n
courtroom,法庭,n
statute,法令,n
cartoon,卡通片,n
besides,除了,i
productivity,生產力,n
grin,咧嘴笑,v
symbolic,象徵性的,j
seal,海豹,n
bug,漏洞,n
bless,保佑,v
aunt,阿姨,n
agriculture,農業,n
rock,岩石,v
hostile,敵對的,j
root,根,v
conceive,構想,v
combined,合併的,j
instantly,即刻,r
bankruptcy,破產,n
vaccine,疫苗,n
bonus,獎金,n
collaboration,合作,n
mixed,混合的,j
opposed,反對,i
orbit,軌道,n
grasp,抓牢,v
patience,耐心,n
spite,惡意,i
tropical,熱帶,j
voting,表決,n
patrol,巡邏,n
willingness,意願,n
position,位置,v
revelation,啟示,n
rent,租,n
calm,冷靜的,v
jewelry,珠寶,n
hay,乾草,n
haul,運輸,v
concede,承認,v
trace,痕跡,n
wagon,車皮,n
afterward,之後,r
spectacular,壯觀的,j
ruin,廢墟,v
sheer,純粹的,j
prior,事先的,j
immune,免疫,j
reliability,可靠性,n
ass,屁股,n
alongside,旁邊,i
bush,襯套,n
exotic,異國情調,j
fascinating,迷人,j
secure,安全的,j
clip,夾子,n
thigh,大腿,n
bull,公牛,n
drawer,抽屜,n
regard,看待,i
sheep,羊,n
discourage,阻礙,v
coordinator,協調員,n
ideological,思想,j
runner,跑者,n
secular,世俗,j
intimate,親密的,j
empire,帝國,n
cab,計程車,n
divorce,離婚,v
exam,考試,n
documentary,記錄,n
neutral,中性的,j
biology,生物學,n
flexible,靈活的,j
progressive,進步,j
web,網路,n
conspiracy,陰謀,n
catch,抓住,n
casualty,傷亡,n
republic,共和國,n
execution,執行,n
terrific,了不起,j
whale,鯨,n
functional,功能性的,j
star,星星,v
draft,草稿,v
instinct,本能,n
teammate,隊友,n
aluminum,鋁,n
whoever,誰,p
ministry,部,n
verdict,判決,n
instruct,指示,v
skull,顱骨,n
self-esteem,自尊,n
ease,舒適,n
cooperative,合作社,j
manipulate,操縱,v
bee,蜜蜂,n
practitioner,實踐者,n
loop,環形,n
edit,編輯,v
whip,鞭,v
puzzle,謎,n
mushroom,菇,n
subsidy,補貼,n
boil,熬,v
tragic,悲慘,j
mathematics,數學,n
mechanic,機械,n
jar,罐,n
respect,尊重,i
earthquake,地震,n
pork,豬肉,n
creativity,創造力,n
safely,安全地,r
underlying,潛在的,j
dessert,甜點,n
sympathy,同情,n
fisherman,漁夫,n
incredibly,難以置信,r
isolation,隔離,n
sock,短襪,n
near,靠近,r
jump,跳,n
eleven,十一,m
sexy,性感的,j
entrepreneur,企業家,n
syndrome,綜合症,n
bureau,局,n
seat,座位,v
workplace,工作場所,n
ambition,志向,n
touchdown,接地,n
utilize,利用,v
breeze,微風,n
costly,昂貴,j
ambitious,雄心勃勃的,j
Christianity,基督教,n
presumably,想必,r
influential,有影響,j
translation,翻譯,n
uncertain,不確定,j
dissolve,溶解,v
object,目的,v
statistical,統計,j
gut,腸道,n
metropolitan,大都會的,j
rolling,捲動,j
aesthetic,美學的,j
spell,拼字,v
insert,插入,v
booth,攤位,n
helmet,頭盔,n
waist,腰部,n
expected,預期的,j
lion,獅子,n
accomplishment,成就,n
royal,皇家的,j
panic,恐慌,n
cast,投擲,n
crush,壓碎,v
actively,積極地,r
cliff,懸崖,n
minimal,最小的,j
cord,繩索,n
fortunately,幸運的是,r
cocaine,古柯鹼,n
illusion,錯覺,n
anonymous,匿名的,j
tolerate,容忍,v
appreciation,欣賞,n
commissioner,專員,n
harm,傷害,v
flexibility,靈活性,n
instructional,指導性的,j
scramble,爭奪,v
casino,賭場,n
tumor,瘤,n
decorate,裝飾,v
sort,種類,v
charge,收費,i
pulse,脈衝,n
equivalent,相等的,n
fixed,固定的,j
experienced,有經驗的,j
donation,捐款,n
diary,日記,n
sibling,兄弟,n
irony,諷刺,n
spoon,湯匙,n
midst,中間,n
alley,胡同,n
upset,沮喪的,j
interact,相互影響,v
soap,肥皂,n
cute,可愛的,j
rival,競爭對手,n
short-term,短期,j
punch,沖床,v
pin,別針,n
hockey,曲棍球,n
passing,透過,j
persist,堅持,v
supplier,供應商,n
known,已知的,j
momentum,勢頭,n
purse,錢包,n
shed,棚,v
liquid,液體,n
icon,圖示,n
elephant,大象,n
consequently,最後,r
legislature,立法機關,n
associate,聯繫,n
franchise,特許經營權,n
correctly,正確地,r
mentally,精神上,r
foster,促進,v
bicycle,自行車,n
encouraging,鼓勵,j
cheat,欺騙,v
access,使用權,v
heal,癒合,v
fever,發燒,n
filter,篩選,n
rabbit,兔子,n
coin,硬幣,n
exploit,開發,v
accessible,無障礙,j
organism,生物,n
sensation,感覺,n
partially,部分地,r
stay,停留,n
upstairs,樓上,r
dried,幹的,j
minimum,最低限度,n
pro,親,j
conservation,保護,n
shove,推,v
backyard,後院,n
charter,憲章,n
stove,火爐,n
consent,同意,n
comprise,包括,v
reminder,提醒,n
alike,一樣,r
placement,放置,n
dough,麵團,n
grandchild,孫子,n
dam,壩,n
reportedly,據說,r
well-known,知名,j
surrounding,周圍,j
ecological,生態的,j
outfit,全套服裝,n
unprecedented,空前的,j
columnist,專欄作家,n
workout,鍛鍊,n
preliminary,初步的,j
patent,專利,n
shy,害羞的,j
quote,引用,n
trash,垃圾,n
disabled,殘障人士,j
gross,總的,j
damn,該死,j
hormone,荷爾蒙,n
texture,質地,n
counter,櫃檯,v
pencil,鉛筆,n
associate,聯繫,j
frontier,邊境,n
spray,噴,n
bet,賭注,n
disclose,透露,v
custody,保管,n
banker,銀行家,n
beast,獸,n
interfere,幹擾,v
oak,橡木,n
case,案件,c
eighth,第八,m
notebook,筆記本,n
outline,大綱,v
gaze,目光,v
attendance,出席率,n
speculation,猜測,n
uncover,揭露,v
behalf,代表,i
innovative,創新的,j
shark,鯊魚,n
reward,報酬,v
mill,磨,n
installation,安裝,n
stimulate,刺激,v
tag,標籤,n
vertical,垂直的,j
swimming,游泳,n
fleet,艦隊,n
catalog,目錄,n
outsider,局外人,n
sacrifice,犧牲,v
desperately,拼命地,r
stance,姿態,n
compel,迫使,v
sensitivity,靈敏度,n
someday,有一天,r
instant,立即的,j
debut,首次亮相,n
proclaim,宣告,v
worldwide,全世界,r
hike,遠足,v
required,必需的,j
confrontation,對抗,n
colorful,豐富多彩的,j
ideal,理想的,n
constitution,憲法,n
trainer,教練,n
Thanksgiving,感恩,n
scent,香味,n
stack,堆疊,n
eyebrow,眉,n
sack,解僱,n
cease,停止,v
inherit,繼承,v
tray,托盤,n
pioneer,先鋒,n
organizational,組織,j
textbook,教科書,n
uh,呃,u
nasty,可惡的,j
shrink,收縮,v
model,模型,v
emerging,新興的,j
dot,點,n
wheat,小麥,n
fierce,兇猛的,j
envision,設想,v
rational,合理的,j
kingdom,王國,n
aisle,走道,n
weaken,削弱,v
protocol,協定,n
exclusively,只,r
vocal,聲樂,j
marketplace,市場,n
openly,公然,r
unfair,不公平,j
terrain,地形,n
deploy,部署,v
risky,有風險的,j
pasta,義大利麵,n
genre,類型,n
distract,轉移,v
merit,優點,n
planner,規劃師,n
depressed,鬱悶,j
chunk,區塊,n
closest,最接近的,j
discount,折扣,n
no,不,d
ladder,梯子,n
jungle,叢林,n
migration,遷移,n
breathing,呼吸,n
invade,入侵,v
hurricane,颶風,n
retailer,零售商,n
classify,分類,v
wound,傷口,v
coup,政變,n
aid,援助,v
ambassador,大使,n
density,密度,n
supportive,支持的,j
curiosity,好奇心,n
skip,跳過,v
aggression,侵略,n
stimulus,刺激,n
journalism,新聞學,n
robot,機器人,n
flood,洪水,v
dip,沾,v
likewise,同樣地,r
informal,非正式的,j
Persian,波斯語,j
feather,羽毛,n
sphere,領域,n
tighten,收緊,v
boast,誇,v
pat,拍,v
perceived,感知到的,j
sole,唯一,j
publicity,宣傳,n
major,主要的,n
unfold,展開,v
joke,開玩笑,v
well-being,福利,n
validity,有效性,n
ecosystem,生態系統,n
strictly,嚴格地,r
partial,部分的,j
collar,衣領,n
weed,雜草,n
compliance,遵守,n
streak,條紋,n
supposedly,據推測,r
added,額外,j
builder,建設者,n
glimpse,一瞥,n
premise,前提,n
specialty,專業,n
deem,認為,v
artifact,人工製品,n
sneak,潛行,v
monkey,猴,n
mentor,導師,n
two-thirds,三分之二,m
listener,聽眾,n
lightning,閃電,n
legally,合法地,r
sleeve,袖子,n
disappointment,失望,n
disturb,打擾,v
rib,肋骨,n
excessive,過多的,j
high-tech,高科技,j
debris,碎片,n
pile,樁,v
rod,桿,n
logical,邏輯的,j
liberal,自由主義,n
ash,灰,n
socially,社群上,r
parish,教區,n
slavery,奴隸制,n
blank,空白的,j
commodity,商品,n
cure,治癒,n
mineral,礦物,n
